oid,DOI,Title,Publication_Name,Subject,Publication_Type,Language,URL,extid,Image_used_as_thumbnail,CID,Publication_Date,Relevance,SID,PMID,Open_Access_Status
6798541,10.1007/s00267-002-2789-1,Strategies for Emission Reduction of Air Pollutants Produced from a Chemical Plant,Environmental Management,Environment,journal article,En,https://doi.org/10.1007/s00267-002-2789-1,5038214-849152236,https://pubchem.ncbi.nlm.nih.gov/image/imgsrv.fcgi?doi=10.1007/s00267-002-2789-1,4,2003,0.231600,341143784,12447574,0
6798545,10.1007/s00396-007-1719-4,Coating of nanoparticles bearing amino groups on the surface with hydrophilic HPMA-based polymers,Colloid and Polymer Science,Chemistry,journal article,En,https://doi.org/10.1007/s00396-007-1719-4,5038214-849152236,https://pubchem.ncbi.nlm.nih.gov/image/imgsrv.fcgi?doi=10.1007/s00396-007-1719-4,4,2007,0.299200,341143784,,0
6798549,10.1007/s00432-017-2347-0,Study of early stage non-small-cell lung cancer using Orbitrap-based global serum metabolomics,Journal of Cancer Research and Clinical Oncology,Medicine,journal article,En,https://doi.org/10.1007/s00432-017-2347-0,5038214-849152236,https://pubchem.ncbi.nlm.nih.gov/image/imgsrv.fcgi?doi=10.1007/s00432-017-2347-0,4,2017,0.566000,341143784,28168355,1
6798553,10.1007/s10098-015-0960-7,Co-production of power and urea from coal with CO2 capture: performance assessment,Clean Technologies and Environmental Policy,Earth and Environmental Science,journal article,En,https://doi.org/10.1007/s10098-015-0960-7,5038214-849152236,https://pubchem.ncbi.nlm.nih.gov/image/imgsrv.fcgi?doi=10.1007/s10098-015-0960-7,4,2015,0.256500,341143784,,0
6798557,10.1007/s10311-005-0005-2,Dynamic behaviour of 1-aminopropan-2-one in sewage: a preliminary synthetic and spectroscopic study,Environmental Chemistry Letters,Environment,journal article,En,https://doi.org/10.1007/s10311-005-0005-2,5038214-849152236,https://pubchem.ncbi.nlm.nih.gov/image/imgsrv.fcgi?doi=10.1007/s10311-005-0005-2,4,2005,0.936200,341143784,,0
6798561,10.1007/s10482-013-9974-5,"Paenibacillus beijingensis sp. nov., a nitrogen-fixing species isolated from wheat rhizosphere soil",Antonie van Leeuwenhoek,Biomedical and Life Sciences,journal article,En,https://doi.org/10.1007/s10482-013-9974-5,5038214-849152236,https://pubchem.ncbi.nlm.nih.gov/image/imgsrv.fcgi?doi=10.1007/s10482-013-9974-5,4,2013,1.400000,341143784,23912443,0
6798565,10.1007/s10593-012-1017-z,"New heterocyclic systems based on 1-hydrazino-5,6,7,8-tetrahydro[2,7]naphthyridine: 7,8,9,10-tetra-hydro[1,2,4]triazolo[3,4-a]- and 7,8,9,10-tetra-hydro[1,2,4]triazolo[5,1-a][2,7]naphthyridines",Chemistry of Heterocyclic Compounds,Chemistry,journal article,En,https://doi.org/10.1007/s10593-012-1017-z,5038214-849152236,,4,2012,0.791700,341143784,,0
6798569,10.1007/s10765-009-0554-x,Investigating the Properties of Aqueous Monoisopropanolamine Using Density Data from 283.15K to 353.15K,International Journal of Thermophysics,Physics,journal article,En,https://doi.org/10.1007/s10765-009-0554-x,5038214-849152236,https://pubchem.ncbi.nlm.nih.gov/image/imgsrv.fcgi?doi=10.1007/s10765-009-0554-x,4,2009,26.954700,341143784,,0
6798573,10.1007/s10953-017-0580-4,"Measurement and Calculation the Excess Molar Properties of Binary Mixtures Containing Isobutanol, 1-Amino-2-Propanol, and 1-Propanol at Temperatures of (293.15 to 333.15) K",Journal of Solution Chemistry,Chemistry and Material Science,journal article,En,https://doi.org/10.1007/s10953-017-0580-4,5038214-849152236,https://pubchem.ncbi.nlm.nih.gov/image/imgsrv.fcgi?doi=10.1007/s10953-017-0580-4,4,2017,2.224500,341143784,,0
6798577,10.1007/s11095-009-9999-7,"Preclinical Evaluation of Linear HPMA-Doxorubicin Conjugates with pH-Sensitive Drug Release: Efficacy, Safety, and Immunomodulating Activity in Murine Model",Pharmaceutical Research,Biomedicine,journal article,En,https://doi.org/10.1007/s11095-009-9999-7,5038214-849152236,https://pubchem.ncbi.nlm.nih.gov/image/imgsrv.fcgi?doi=10.1007/s11095-009-9999-7,4,2009,0.161100,341143784,19894105,0
6798581,10.1007/s11243-009-9304-y,A molybdenum(VI) complex as an efficient catalyst for the synthesis of dihydropyridines,Transition Metal Chemistry,Chemistry,journal article,En,https://doi.org/10.1007/s11243-009-9304-y,5038214-849152236,https://pubchem.ncbi.nlm.nih.gov/image/imgsrv.fcgi?doi=10.1007/s11243-009-9304-y,4,2009,0.494700,341143784,,0
6798585,10.1007/s11606-008-0878-4,Imported Fenproporex-based Diet Pills from Brazil: A Report of Two Cases,Journal of General Internal Medicine,Medicine & Public Health,journal article,En,https://doi.org/10.1007/s11606-008-0878-4,5038214-849152236,https://pubchem.ncbi.nlm.nih.gov/image/imgsrv.fcgi?doi=10.1007/s11606-008-0878-4,4,2008,0.438100,341143784,19096898,0
6798589,10.1007/s11746-013-2273-5,Soybean Oil-Based Polyurethane Networks: Shape-Memory Effects and Surface Morphologies,Journal of the American Oil Chemists&apos; Society,Chemistry and Material Science,journal article,En,https://doi.org/10.1007/s11746-013-2273-5,5038214-849152236,https://pubchem.ncbi.nlm.nih.gov/image/imgsrv.fcgi?doi=10.1007/s11746-013-2273-5,4,2013,0.348000,341143784,,0
6798593,10.1007/s12192-016-0714-4,Endoplasmic reticulum stress and calcium imbalance are involved in cadmium-induced lipid aberrancy in Saccharomyces cerevisiae,Cell Stress and Chaperones,Biomedical and Life Sciences,journal article,En,https://doi.org/10.1007/s12192-016-0714-4,5038214-849152236,https://pubchem.ncbi.nlm.nih.gov/image/imgsrv.fcgi?doi=10.1007/s12192-016-0714-4,4,2016,0.186900,341143784,27344570,0
6798597,10.1016/S1044-0305(00)00220-8,Chiral recognition in gas-phase cyclodextrin: Amino acid complexes—Is the three point interaction still valid in the gas phase?,Journal of the American Society for Mass Spectrometry,Chemistry,journal article,En,https://doi.org/10.1016/S1044-0305(00)00220-8,5038214-849152236,https://pubchem.ncbi.nlm.nih.gov/image/imgsrv.fcgi?doi=10.1016/S1044-0305(00)00220-8,4,2001,0.482200,341143784,11281603,0
